EmpID,GeographyKey,FirstName,LastName,Company,Address,City,County,State,Zip Code,Phone,Email,LivingWage,AveStatePay,GrossPay2013,GrossPay2014,GrossPay2015
14703,839,Staci,Breedon,"Ford, Charles L Esq",409 E Ohio St,Pittsburgh,Allegheny,PA,15212,412-231-6239,staci@breedon.com,20376,"$29,220.00 ","$30,301.14 ","$31,694.99 ","$33,533.30 "
14704,812,Manual,Beliles,Best Of Everything,309 Ryers Ave,Cheltenham,Montgomery,PA,19012,215-855-2387,manual@beliles.com,20376,"$29,220.00 ","$30,301.14 ","$31,270.78 ","$32,521.61 "
14719,839,Rolf,Brickhouse,"Caufield, Jeffery L Esq",231 S Church St,Mount Pleasant,Westmoreland,PA,15666,724-547-6324,rolf@brickhouse.com,20376,"$29,220.00 ","$30,681.00 ","$32,000.28 ","$33,824.30 "
14723,924,Ike,Grizzle,Bronze & Plastci Splty Inc,201 Ohio River Blvd #-d,Sewickley,Allegheny,PA,15143,412-741-2641,ike@grizzle.com,20376,"$29,220.00 ","$30,476.46 ","$31,939.33 ","$33,600.18 "
14742,812,Marilyn,Chaudet,Holiday Inn Civic Center,500 Chesterbrook Blvd,Wayne,Delaware,PA,19087,610-251-7165,marilyn@chaudet.com,20376,"$29,220.00 ","$30,184.26 ","$31,240.71 ","$32,740.26 "
14766,812,Rhett,Grundy,Riverside County Farm Bureau,137 W 4th St,Bridgeport,Montgomery,PA,19405,610-275-1034,rhett@grundy.com,20376,"$29,220.00 ","$30,681.00 ","$32,368.46 ","$34,278.19 "
14810,812,Tad,Worthing,Brokers Network Inc,Rr 1 #-364,Morgantown,Berks,PA,19543,610-286-4557,tad@worthing.com,20376,"$29,220.00 ","$30,768.66 ","$32,337.86 ","$34,148.78 "
14812,924,Beverly,Ealick,Employers Service Corp Ega,431 Washington Ave,Bridgeville,Allegheny,PA,15017,412-221-5188,beverly@ealick.com,20376,"$29,220.00 ","$30,447.24 ","$32,152.29 ","$33,727.75 "
14839,812,Amos,Eyler,San Mateo Florist & Gift Inc,Hanover Park,Wilkes Barre,Luzerne,PA,18706,570-822-9277,amos@eyler.com,20376,"$29,220.00 ","$30,739.44 ","$31,969.02 ","$33,119.90 "
14849,812,Adolfo,Kingston,Bluffton Agri/industrial Corp,1600 W Hamilton St,Allentown,Lehigh,PA,18102,610-433-2418,adolfo@kingston.com,20376,"$29,220.00 ","$30,856.32 ","$32,399.14 ","$34,083.89 "
14857,812,Lacy,Starich,Hands On Publications,168 Lincoln Hwy,Fairless Hills,Bucks,PA,19030,215-945-2767,lacy@starich.com,20376,"$29,220.00 ","$30,914.76 ","$32,645.99 ","$34,017.12 "
14858,812,Kelly,Crouch,"Graham, Ralph",2112 W Tilghman St,Allentown,Lehigh,PA,18104,610-437-5818,kelly@crouch.com,20376,"$29,220.00 ","$30,476.46 ","$31,725.99 ","$32,709.50 "
14861,812,Mabel,Stenman,Coon Den Inc,First Eastern Bank,Scranton,Lackawanna,PA,18503,570-342-4879,mabel@stenman.com,20376,"$29,220.00 ","$30,943.98 ","$32,614.95 ","$34,147.86 "
14862,812,Krystle,Sosby,"Wang, Art Esq",First Eastern Bank,Scranton,Lackawanna,PA,18503,570-342-3916,krystle@sosby.com,20376,"$29,220.00 ","$30,125.82 ","$31,421.23 ","$32,866.61 "
14890,812,Lou,Overman,Reed Corporation,19 Keystone Industrial Park,Scranton,Lackawanna,PA,18512,570-341-7057,lou@overman.com,20376,"$29,220.00 ","$30,739.44 ","$31,661.62 ","$33,466.34 "
14903,812,Vernice,Quijas,"Mcneil, Wands S Esq",2 Penn Center Plz #-700,Philadelphia,Philadelphia,PA,19102,215-545-6254,vernice@quijas.com,20376,"$29,220.00 ","$30,622.56 ","$31,939.33 ","$33,600.18 "
14921,812,Corina,Mccaslin,New England Printg & Graph Inc,331 W Miner St,West Chester,Chester,PA,19382,610-344-8296,corina@mccaslin.com,20376,"$29,220.00 ","$30,534.90 ","$31,634.16 ","$32,709.72 "
14928,924,Lidia,Reutlinger,"Hayes, James P Esq",1136 Thorn Run Road #-h,Coraopolis,Allegheny,PA,15108,412-262-4629,lidia@reutlinger.com,20376,"$29,220.00 ","$30,914.76 ","$32,244.09 ","$33,759.57 "
14931,812,Camilla,Butt,K His,325 Chestnut St,Philadelphia,Philadelphia,PA,19106,215-625-5827,camilla@butt.com,20376,"$29,220.00 ","$30,447.24 ","$31,421.55 ","$33,118.32 "
14936,812,Keisha,Sindelar,Peerless Calous Linen Service,1800 Walnut St,Lansdale,Montgomery,PA,19446,215-855-1576,keisha@sindelar.com,20376,"$29,220.00 ","$30,856.32 ","$32,183.14 ","$33,470.47 "
14944,812,Brad,Doliveira,Trenz,1215 Race St,Philadelphia,Philadelphia,PA,19107,215-563-0651,brad@doliveira.com,20376,"$29,220.00 ","$30,797.88 ","$31,721.82 ","$32,673.47 "
14945,812,Mac,Meinershagen,Days Inn Corpus Christi Arprt,Rr 9 #-9010,Reading,Berks,PA,19605,610-373-1217,mac@meinershagen.com,20376,"$29,220.00 ","$30,330.36 ","$31,361.59 ","$32,459.25 "
14949,812,Lester,Ackah,Gyr Marketing,811 University Dr,State College,Centre,PA,16801,814-234-7095,lester@ackah.com,20376,"$29,220.00 ","$30,476.46 ","$32,213.62 ","$33,373.31 "
14980,924,Arthur,Ori,Maytai Co,515 9th Ave,Beaver Falls,Beaver,PA,15010,724-847-1060,arthur@ori.com,20376,"$29,220.00 ","$30,973.20 ","$31,995.32 ","$33,467.10 "
15014,812,Jaime,Lianes,"Sheldon, Scot E Esq",34 Rock Hill Rd,Bala Cynwyd,Montgomery,PA,19004,610-668-7569,jaime@lianes.com,20376,"$29,220.00 ","$30,242.70 ","$31,724.59 ","$33,628.07 "
15026,812,Marc,Vlashi,Ny Holstein Friesian Assn,1705 Oregon Pike,Lancaster,Lancaster,PA,17601,717-569-1738,marc@vlashi.com,20376,"$29,220.00 ","$30,447.24 ","$31,908.71 ","$33,121.24 "
15073,812,Dorris,Hottel,"Dandrea, Richard K Esq",7141 Lincoln Way W,Saint Thomas,Franklin,PA,17252,717-369-8304,dorris@hottel.com,20376,"$29,220.00 ","$30,505.68 ","$32,061.47 ","$33,343.93 "
15103,812,Kendrick,Glassner,Capital Chesapeake Distr,445 N West St,Doylestown,Bucks,PA,18901,215-348-5144,kendrick@glassner.com,20376,"$29,220.00 ","$30,301.14 ","$31,391.98 ","$32,961.58 "
15121,812,Christie,Jessup,Inter Cy Test & Consltng Corp,401 Callowhill St,Philadelphia,Philadelphia,PA,19123,215-925-7243,christie@jessup.com,20376,"$29,220.00 ","$30,125.82 ","$31,752.61 ","$33,244.99 "
15146,812,Hector,Pikul,Montvale Radiology,1 S Church St #-303,West Chester,Chester,PA,19382,610-696-7116,hector@pikul.com,20376,"$29,220.00 ","$30,914.76 ","$31,873.12 ","$32,861.18 "
15147,812,Jacqueline,Mientka,National Odd Size Shoe Exch,304 N High St,West Chester,Chester,PA,19380,610-436-5187,jacqueline@mientka.com,20376,"$29,220.00 ","$30,359.58 ","$31,634.68 ","$32,773.53 "
15157,812,Nilda,Tomanek,"Perez, Juan Jose Esq",3300 Baring St,Philadelphia,Philadelphia,PA,19104,215-386-1016,nilda@tomanek.com,20376,"$29,220.00 ","$30,184.26 ","$31,452.00 ","$32,772.98 "
15184,812,Dianne,Marmion,Morningside Baptist Church,4401 Sunset Ave,Levittown,Bucks,PA,19056,215-788-4289,dianne@marmion.com,20376,"$29,220.00 ","$30,534.90 ","$31,725.76 ","$32,931.34 "
15201,812,Archie,Goodenow,"Jones, W Roger Jr",965 Frankford Ave,Philadelphia,Philadelphia,PA,19125,215-739-4532,archie@goodenow.com,20376,"$29,220.00 ","$30,505.68 ","$31,542.87 ","$33,214.65 "
15212,812,Linwood,Toulson,Chieftain Motel & Restaurant,Pinegrove,Bristol,Bucks,PA,19007,215-788-4890,linwood@toulson.com,20376,"$29,220.00 ","$30,271.92 ","$32,057.96 ","$33,660.86 "
15214,812,Cindy,Parfait,Intermountain Taxidermy Studio,2400 Big Oak Rd,Langhorne,Bucks,PA,19047,215-752-7684,cindy@parfait.com,20376,"$29,220.00 ","$30,213.48 ","$31,875.22 ","$33,118.36 "
15217,812,Monica,Labonte,North Shore Sportswear Co Inc,Canal St,Bristol,Bucks,PA,19007,215-788-5849,monica@labonte.com,20376,"$29,220.00 ","$30,359.58 ","$31,422.17 ","$33,118.96 "
15218,812,Alden,Apthorpe,Saxony Ice Co Inc,800 Coates Ave,Bristol,Bucks,PA,19007,215-949-4958,alden@apthorpe.com,20376,"$29,220.00 ","$30,827.10 ","$32,337.63 ","$34,180.87 "
15229,812,Forest,Lista,Asiel & Co,88 Newport Rd,Leola,Lancaster,PA,17540,717-656-7091,forest@lista.com,20376,"$29,220.00 ","$30,096.60 ","$31,721.82 ","$32,800.36 "
15248,812,Audrey,Sattlefield,John Morrell & Co,22 Jackson St,Philadelphia,Philadelphia,PA,19148,215-467-9848,audrey@sattlefield.com,20376,"$29,220.00 ","$30,914.76 ","$31,996.78 ","$33,724.60 "
15253,812,Jody,Chatterjee,"Gordon, David P Esq",3939 Conshohocken Ave #-106,Philadelphia,Philadelphia,PA,19131,215-878-7652,jody@chatterjee.com,20376,"$29,220.00 ","$30,651.78 ","$32,092.41 ","$33,183.56 "
15260,812,Sang,Tusing,Hotel Arcata,Public Ledger,Philadelphia,Philadelphia,PA,19106,215-925-6688,sang@tusing.com,20376,"$29,220.00 ","$30,242.70 ","$32,057.26 ","$33,980.70 "
15285,812,Byron,Shogren,Tiki Terrace Restaurant,2 Penn Center Plz,Philadelphia,Philadelphia,PA,19102,215-569-8900,byron@shogren.com,20376,"$29,220.00 ","$30,564.12 ","$32,214.58 ","$33,406.52 "
15341,812,Ezequiel,Schmeer,Arcola Mobility,100 State St,Erie,Erie,PA,16507,814-454-5618,ezequiel@schmeer.com,20376,"$29,220.00 ","$30,301.14 ","$31,785.90 ","$33,057.33 "
15342,812,Demarcus,Cedillo,Leonard Authorized Toyota Inc,680 Middletown Blvd,Langhorne,Bucks,PA,19047,215-750-9895,demarcus@cedillo.com,20376,"$29,220.00 ","$30,447.24 ","$31,665.13 ","$32,678.41 "
15360,812,Quintin,Weder,Die Supply Corp,1010 Macdade Blvd,Folsom,Delaware,PA,19033,610-534-9021,quintin@weder.com,20376,"$29,220.00 ","$30,096.60 ","$31,691.72 ","$33,529.84 "
15374,812,Morgan,Stilgenbauer,Air Separation Plant,868 Lincoln Ave,West Chester,Chester,PA,19380,610-692-3286,morgan@stilgenbauer.com,20376,"$29,220.00 ","$30,476.46 ","$31,725.99 ","$33,058.49 "
15377,812,Lyndon,Brochu,Elgee Lighting Inc,147 W Broad St,Hazleton,Luzerne,PA,18201,570-459-3840,lyndon@brochu.com,20376,"$29,220.00 ","$30,242.70 ","$31,422.17 ","$32,490.52 "
15417,812,Ronald,Bober,Gessner Products Co Inc,216 S Orange St,Media,Delaware,PA,19063,610-565-8420,ronald@bober.com,20376,"$29,220.00 ","$30,418.02 ","$31,999.76 ","$33,311.75 "
15478,924,Dusty,Leandro,Vintage Transport Services Inc,620 Broadway,Pitcairn,Allegheny,PA,15140,412-373-6979,dusty@leandro.com,20376,"$29,220.00 ","$30,301.14 ","$31,634.39 ","$32,709.96 "
15496,812,Willian,Ill,"White, Edward R Esq",225 Northwestern Ave,Philadelphia,Philadelphia,PA,19128,215-233-5321,willian@ill.com,20376,"$29,220.00 ","$30,681.00 ","$31,908.24 ","$33,758.92 "
15507,812,Hipolito,Dahlhauser,Continental Barber Shop,77 Great Valley Pky,Malvern,Chester,PA,19355,610-647-1888,hipolito@dahlhauser.com,20376,"$29,220.00 ","$30,242.70 ","$31,936.29 ","$32,958.25 "
15513,924,Shaun,Mitchan,Sumitomo Corporation Of Amer,100 N Meadows Dr,Wexford,Allegheny,PA,15090,724-935-3885,shaun@mitchan.com,20376,"$29,220.00 ","$30,943.98 ","$32,645.90 ","$34,310.84 "
15554,812,Fernando,Waterson,Crown Sheet Metal Works,1700 7th Ave,York,York,PA,17403,717-854-7734,fernando@waterson.com,20376,"$29,220.00 ","$30,388.80 ","$31,695.52 ","$33,026.73 "
15563,812,Gavin,Vroom,Saybrook Advertising Agency,207 Merline Ave,Erie,Erie,PA,16509,814-864-2131,gavin@vroom.com,20376,"$29,220.00 ","$30,856.32 ","$32,152.29 ","$33,309.77 "
15564,812,Luis,Getsinger,Craig Taylor Equip Rent Str,924 Colonial Ave #-a,York,York,PA,17403,717-843-4072,luis@getsinger.com,20376,"$29,220.00 ","$30,418.02 ","$31,847.67 ","$33,440.05 "
15586,839,David,Baran,"Turetsky, Matthew Esq",921 Clark St,Brockway,Jefferson,PA,15824,814-265-9803,david@baran.com,20376,"$29,220.00 ","$30,330.36 ","$31,604.24 ","$32,931.61 "
15599,812,Monte,Benyard,Frontier Wholesale,500 Arch St,Williamsport,Lycoming,PA,17701,570-326-6687,monte@benyard.com,20376,"$29,220.00 ","$30,418.02 ","$32,151.85 ","$33,695.14 "
15601,812,Sophie,Servais,Chromatic Inc,404 Main St,Pennsburg,Montgomery,PA,18073,215-679-2220,sophie@servais.com,20376,"$29,220.00 ","$30,973.20 ","$31,933.37 ","$33,019.10 "
15606,812,Jaclyn,Woolford,Davidsmeyer Bus Serv Inc,255 S 17th St,Philadelphia,Philadelphia,PA,19103,215-545-7553,jaclyn@woolford.com,20376,"$29,220.00 ","$30,418.02 ","$32,091.01 ","$33,470.92 "
15665,812,Mellissa,Richelieu,"Manderscheid, Marc J Esq",7602 Ogontz Ave,Philadelphia,Philadelphia,PA,19150,215-927-0285,mellissa@richelieu.com,20376,"$29,220.00 ","$30,914.76 ","$32,058.61 ","$33,757.71 "
15667,812,Gerard,Torivio,"Longbardi, Joseph J Iii",9 Union Ave,Bala Cynwyd,Montgomery,PA,19004,610-667-4909,gerard@torivio.com,20376,"$29,220.00 ","$30,739.44 ","$32,491.59 ","$33,563.81 "
15682,812,Waldo,Deland,"Kolka, Mark A Esq",24 N 2nd St,Clearfield,Clearfield,PA,16830,814-765-1854,waldo@deland.com,20376,"$29,220.00 ","$30,564.12 ","$31,786.68 ","$33,376.02 "
15707,812,Gino,Heumann,Compliance Plus,19 S High St,West Chester,Chester,PA,19382,610-436-4593,gino@heumann.com,20376,"$29,220.00 ","$30,827.10 ","$31,936.88 ","$33,214.35 "
15711,812,Carey,Rabenold,American Window Products Inc,240 N 3rd St,Harrisburg,Dauphin,PA,17101,717-231-8303,carey@rabenold.com,20376,"$29,220.00 ","$30,593.34 ","$31,541.73 ","$32,898.03 "
15728,812,Eric,Meiners,"Storer, Theodore T Esq",9999 Gantry Rd,Philadelphia,Philadelphia,PA,19115,215-677-3316,eric@meiners.com,20376,"$29,220.00 ","$30,184.26 ","$31,693.47 ","$33,087.99 "
15736,812,Basil,Kinds,Sharpless Auctions,651 Allendale Rd,King of Prussia,Montgomery,PA,19406,610-337-2044,basil@kinds.com,20376,"$29,220.00 ","$30,213.48 ","$31,965.86 ","$33,468.26 "
15741,812,Leanne,Milbrett,Kaiser Marquardt,1800 E Lancaster Ave,Paoli,Chester,PA,19301,610-296-7385,leanne@milbrett.com,20376,"$29,220.00 ","$30,184.26 ","$31,572.74 ","$33,151.37 "
15749,812,Beau,Leckman,"Pierrette, Newman A Esq",701 Horsham Rd,Horsham,Montgomery,PA,19044,215-443-6431,beau@leckman.com,20376,"$29,220.00 ","$30,242.70 ","$31,543.14 ","$32,773.32 "
15821,812,Normand,Fisherman,Schuylkill Savings & Loan,Bethlehem Pike Lane,Spring House,Montgomery,PA,19477,215-641-9562,normand@fisherman.com,20376,"$29,220.00 ","$30,622.56 ","$32,459.91 ","$33,531.09 "
15851,812,Danny,Caul,Commerce Financial Prts Corp,Tamiment,Tamiment,Pike,PA,18371,570-588-9771,danny@caul.com,20376,"$29,220.00 ","$30,564.12 ","$31,725.56 ","$32,772.50 "
15874,812,Pablo,Merlos,"Morgan, Charles J Cpa",114 W Front St,Media,Delaware,PA,19063,610-892-3141,pablo@merlos.com,20376,"$29,220.00 ","$30,943.98 ","$32,460.24 ","$33,693.72 "
15883,812,Ronny,Pelch,Wabash Valley Empl Fed Crdt Un,215 S 15th St,Philadelphia,Philadelphia,PA,19102,215-732-0287,ronny@pelch.com,20376,"$29,220.00 ","$30,476.46 ","$32,244.09 ","$33,953.03 "
15917,812,Hank,Shih,"Bromley, Michael R Esq",8 N Queen St,Lancaster,Lancaster,PA,17603,717-393-2203,hank@shih.com,20376,"$29,220.00 ","$30,505.68 ","$31,725.91 ","$32,709.41 "
15955,812,Scotty,Lakhani,Phyllis Kessel Associates,7412 Bustleton Ave,Philadelphia,Philadelphia,PA,19152,215-342-8818,scotty@lakhani.com,20376,"$29,220.00 ","$30,943.98 ","$32,769.67 ","$33,949.38 "
15956,812,Verda,Smock,George Schmitt & Co Inc,905 N 3rd St,Philadelphia,Philadelphia,PA,19123,215-925-6072,verda@smock.com,20376,"$29,220.00 ","$30,330.36 ","$31,604.24 ","$32,647.17 "
15998,812,Bridget,Horal,"Mckee, Charles E Esq",10047 Keystone Dr,Lake City,Erie,PA,16423,814-774-8464,bridget@horal.com,20376,"$29,220.00 ","$30,710.22 ","$31,815.79 ","$33,311.13 "
16035,812,Kieth,Ours,Wolf Technical Services Inc,4001 N American St,Philadelphia,Philadelphia,PA,19140,215-227-2816,kieth@ours.com,20376,"$29,220.00 ","$30,155.04 ","$31,421.55 ","$33,024.05 "
16044,812,Devin,Moneypenny,Keystone Rehab Systems,407 W Vine St,Hatfield,Montgomery,PA,19440,215-362-1018,devin@moneypenny.com,20376,"$29,220.00 ","$30,681.00 ","$32,030.96 ","$33,055.95 "
16053,812,Demarcus,Sneddon,Metropolitan Savings,5751 Wales Rd,Erie,Erie,PA,16510,814-899-4142,demarcus@sneddon.com,20376,"$29,220.00 ","$30,388.80 ","$32,212.13 ","$33,275.13 "
16064,812,Valentin,Begolli,"Seneczko, Stacey L Esq",Morris Rd,Wellsboro,Tioga,PA,16901,570-724-3031,valentin@begolli.com,20376,"$29,220.00 ","$30,681.00 ","$32,337.77 ","$33,954.66 "
16067,812,Heath,Conelly,Express Line Advertising,1400 Adams Rd #-e,Bensalem,Bucks,PA,19020,215-244-7929,heath@conelly.com,20376,"$29,220.00 ","$30,622.56 ","$31,908.71 ","$33,440.33 "
16077,812,Samuel,Bartolini,"Brennan, John H Esq",6814 Chrisphalt Dr,Bath,Northampton,PA,18014,610-837-0277,samuel@bartolini.com,20376,"$29,220.00 ","$30,827.10 ","$32,060.18 ","$33,406.71 "
16089,812,Stanford,Deross,"Ringer, David Esq",1528 Walnut St,Philadelphia,Philadelphia,PA,19102,215-546-7788,stanford@deross.com,20376,"$29,220.00 ","$30,184.26 ","$31,119.97 ","$32,115.81 "
16101,812,Treva,Blacketer,"Horner, Cheryl D Esq",220 Penn Ave,Scranton,Lackawanna,PA,18503,570-346-8949,treva@blacketer.com,20376,"$29,220.00 ","$30,973.20 ","$32,490.89 ","$33,985.47 "
16103,839,Ora,Robare,Krso 590 Am,2 Chatham Ctr,Pittsburgh,Allegheny,PA,15219,412-261-2232,ora@robare.com,20376,"$29,220.00 ","$30,885.54 ","$32,676.90 ","$33,918.62 "
16118,812,Enrique,Seidman,Majestic Metals Inc,320 Market St,Harrisburg,Dauphin,PA,17101,717-234-3743,enrique@seidman.com,20376,"$29,220.00 ","$30,681.00 ","$32,061.65 ","$33,312.05 "
16166,812,Solomon,Hermann,Dale Carnegie & Associates Inc,200 Hazel St,Lancaster,Lancaster,PA,17603,717-392-1455,solomon@hermann.com,20376,"$29,220.00 ","$30,476.46 ","$32,091.71 ","$33,247.01 "
16189,839,Jewell,Zanes,Challenger Electrl Equip Corp,5 Western Ave,Brookville,Jefferson,PA,15825,814-849-2972,jewell@zanes.com,20376,"$29,220.00 ","$30,973.20 ","$32,243.10 ","$33,436.10 "
16193,812,Lea,Cozzolino,Knorr Brake Corporation,601 S 19th St,Harrisburg,Dauphin,PA,17104,717-233-5634,lea@cozzolino.com,20376,"$29,220.00 ","$30,505.68 ","$31,969.95 ","$33,632.39 "
16197,812,Gabrielle,Chrismer,Beltline Hose & Rubber Prod,1020 N Ridley Creek Rd,Media,Delaware,PA,19063,610-891-5887,gabrielle@chrismer.com,20376,"$29,220.00 ","$30,447.24 ","$31,726.02 ","$33,312.33 "
16236,812,Emerson,Bentz,Michael Parver & Assocs Inc,510 Walnut St #-12,Philadelphia,Philadelphia,PA,19106,215-627-6568,emerson@bentz.com,20376,"$29,220.00 ","$30,301.14 ","$31,331.38 ","$32,772.62 "
16240,812,Lino,Budzyna,"Lowery, William L Esq",349 N 13th St,Reading,Berks,PA,19604,610-372-3738,lino@budzyna.com,20376,"$29,220.00 ","$30,388.80 ","$31,391.63 ","$33,275.13 "
16243,812,Felton,Canizares,Council For Arts And Cultural,1101 Building,Easton,Northampton,PA,18042,610-258-3599,felton@canizares.com,20376,"$29,220.00 ","$30,184.26 ","$31,210.52 ","$32,927.10 "
16245,812,Justina,Kempel,Frega & Tiffany,1101 Building,Easton,Northampton,PA,18042,610-258-8924,justina@kempel.com,20376,"$29,220.00 ","$30,593.34 ","$32,367.75 ","$33,500.63 "
16246,812,Marcella,Bedker,A & G Used Appliances & Repair,1101 Building,Easton,Northampton,PA,18042,610-258-7240,marcella@bedker.com,20376,"$29,220.00 ","$30,330.36 ","$31,695.23 ","$33,058.12 "
16253,839,Mauricio,Loren,Impel Inc,Usx,Pittsburgh,Allegheny,PA,15219,412-391-7697,mauricio@loren.com,20376,"$29,220.00 ","$30,943.98 ","$31,872.30 ","$33,497.79 "
16260,812,Ashley,Freme,Talkington And Chase,21 S 12th St,Philadelphia,Philadelphia,PA,19107,215-563-7009,ashley@freme.com,20376,"$29,220.00 ","$30,359.58 ","$31,756.12 ","$33,597.98 "
16265,812,Anna,Walck,Kbrg Super Estrella 104 9 Fm,124 E Main St,Ephrata,Lancaster,PA,17522,717-733-4614,anna@walck.com,20376,"$29,220.00 ","$30,418.02 ","$31,695.58 ","$32,773.23 "
16290,924,Brandy,Bermudez,"Cook, William J Esq",1109 Merchant St,Ambridge,Beaver,PA,15003,724-266-5646,brandy@bermudez.com,20376,"$29,220.00 ","$30,505.68 ","$31,664.90 ","$33,089.82 "
16298,839,Lanny,Tedford,Komatsu Forklift Mfg Co U S,824 Grandview Ave,Pittsburgh,Allegheny,PA,15211,412-431-2326,lanny@tedford.com,20376,"$29,220.00 ","$30,681.00 ","$32,307.09 ","$33,987.06 "
16300,812,Kasey,Kuramoto,Ics Medical Corporation,506 Morgantown Rd,Reading,Berks,PA,19611,610-375-4497,kasey@kuramoto.com,20376,"$29,220.00 ","$30,184.26 ","$31,089.79 ","$32,893.00 "
16306,839,Fermin,Husul,Ellen Irrigation,2900 New Beaver Ave,Pittsburgh,Allegheny,PA,15233,412-261-5939,fermin@husul.com,20376,"$29,220.00 ","$30,797.88 ","$32,183.78 ","$33,535.50 "
16343,812,Fredric,Sotos,Stouder Engineering & Mach Co,25th,Philadelphia,Philadelphia,PA,19132,215-228-4808,fredric@sotos.com,20376,"$29,220.00 ","$30,330.36 ","$31,695.23 ","$33,565.24 "
16344,812,Derrick,Leino,"Ruffin, Sidney M Esq",437 Main St,Darby,Delaware,PA,19023,610-586-9167,derrick@leino.com,20376,"$29,220.00 ","$30,973.20 ","$32,212.13 ","$33,371.76 "
16347,812,Selma,Parmantier,Everkrisp Vegetables Inc,38 W Market St,Bethlehem,Lehigh,PA,18018,610-865-1262,selma@parmantier.com,20376,"$29,220.00 ","$30,914.76 ","$32,707.82 ","$34,506.75 "
16352,812,Queen,Hingle,Adamson & Adamson Law Office,Rr 1,Annville,Lebanon,PA,17003,717-867-1064,queen@hingle.com,20376,"$29,220.00 ","$30,797.88 ","$32,553.36 ","$34,181.03 "
16431,812,Hung,Besarra,"Gleason, James P Jr",1018 W Broad St,Quakertown,Bucks,PA,18951,215-536-2209,hung@besarra.com,20376,"$29,220.00 ","$30,797.88 ","$32,368.57 ","$33,598.58 "
16437,812,Mariano,Flickner,Remnant House,354 W Lancaster Ave,Ardmore,Montgomery,PA,19003,610-642-9937,mariano@flickner.com,20376,"$29,220.00 ","$30,885.54 ","$32,213.62 ","$33,373.31 "
16459,924,Jody,Tomshack,Money Concepts,809 2nd Ave,Brackenridge,Allegheny,PA,15014,724-226-6407,jody@tomshack.com,20376,"$29,220.00 ","$30,768.66 ","$31,753.26 ","$33,404.43 "
16460,839,Mitchell,Heartley,Wholesale Trophies Inc,5000 Baum Blvd,Pittsburgh,Allegheny,PA,15213,412-683-9078,mitchell@heartley.com,20376,"$29,220.00 ","$30,739.44 ","$31,753.84 ","$33,436.80 "
16461,924,Lula,Fader,Eric S Turner & Co Inc,3131 Industrial Blvd,Bethel Park,Allegheny,PA,15102,412-833-9418,lula@fader.com,20376,"$29,220.00 ","$30,447.24 ","$32,121.84 ","$33,213.98 "
16484,812,Zane,Gangemi,"Getz, Lowell V",1000 York Rd,Willow Grove,Montgomery,PA,19090,215-657-4056,zane@gangemi.com,20376,"$29,220.00 ","$30,184.26 ","$31,693.47 ","$32,802.74 "
16490,812,Sammy,Radigan,Miz Ginnys Restaurant,118 E King St,York,York,PA,17403,717-845-7217,sammy@radigan.com,20376,"$29,220.00 ","$30,447.24 ","$32,121.84 ","$33,792.17 "
16491,812,Cassandra,Popick,Merchants Distribution Service,57 N Main St,Red Lion,York,PA,17356,717-246-4548,cassandra@popick.com,20376,"$29,220.00 ","$30,943.98 ","$32,491.18 ","$33,628.37 "
16495,839,Eleanore,Umphress,Business Team,2100 E Ohio St,Pittsburgh,Allegheny,PA,15212,412-231-0773,eleanore@umphress.com,20376,"$29,220.00 ","$30,739.44 ","$31,815.32 ","$33,374.27 "
16501,812,Myron,Tootle,San Diego Precision Machining,497 Kirks Mill Rd,Nottingham,Chester,PA,19362,610-548-3289,myron@tootle.com,20376,"$29,220.00 ","$30,622.56 ","$32,184.31 ","$33,954.45 "
16506,812,Kelly,Troll,Dsblty Rgts Educ & Defns Fund,1531 Walnut St,Philadelphia,Philadelphia,PA,19102,215-864-8539,kelly@troll.com,20376,"$29,220.00 ","$30,184.26 ","$31,693.47 ","$33,563.39 "
16508,812,Deon,Ottomaniello,Effective Environ Solutions,1425 W Hamilton St,Allentown,Lehigh,PA,18102,610-770-2621,deon@ottomaniello.com,20376,"$29,220.00 ","$30,622.56 ","$31,633.10 ","$32,771.90 "
